time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.12557640253886584,0.1234973391699189,11.780851113176062,0.068662979354146,0.09935004031559913,0.0,-0.4304175943474507,0.3808067387660789,2.8292172120982606,0.03882362540036595,0.2052429435427226,0.0,471.30034088843513,473.42714371589375,474.1627250927211,471.444183697991
1.2600000000000007,-0.15353508992625595,0.14778773164377895,11.95380493411796,0.07096156210006566,0.11205614030305266,0.0,-0.5028021560589442,0.42907831317699446,2.9354587567423978,0.03726181792997165,0.22235772753926103,0.0,447.25759741594595,448.6927626433818,448.9879269363546,448.86189495335236
1.3200000000000007,-0.18591478510089104,0.17490060939717775,12.13144106860338,0.07300562902980712,0.12500502940545388,0.0,-0.5777547395928319,0.4748617052863669,2.985416678057192,0.026762562066159082,0.19768679848640489,0.0,432.5318163613253,430.49596417705067,431.8374740529282,430.95141408011233
1.3800000000000008,-0.22369624073946373,0.20517299763267752,12.317196601991121,0.0743709481219943,0.1366940365354532,0.0,-0.6829613449386543,0.5343323038291016,3.2055888562826356,0.013211458866631729,0.1883624001811062,0.0,484.65008494304266,483.9823100575716,485.2944674362946,484.27622762075856
1.4400000000000008,-0.26726758998063743,0.23861005177110647,12.510370555886913,0.07508304126970788,0.14838167204628938,0.0,-0.7704570334126379,0.5802788643868197,3.2332566222232293,0.009036532128926827,0.20525928437059202,0.0,426.68903615536095,428.16748088554925,426.03732571251953,425.6800850369989
1.5000000000000009,-0.3178132686427708,0.2755573483810139,12.715051847482412,0.0758827846904877,0.16037162248516168,0.0,-0.9159357404126723,0.651281199656009,3.5880409685983756,0.02076727468513518,0.18586653136736692,0.0,524.9423781125101,523.6270797422305,524.5910257068048,525.4048247411719
1.560000000000001,-0.3761171297718117,0.31617961115270266,12.93301807076995,0.07727933070314208,0.17139899204834386,0.0,-1.028588688696202,0.7028785855208098,3.676934479687927,0.027871620747114554,0.17928076121307515,0.0,450.6960515494808,450.1956353672927,449.3499986987723,449.9256222623552
1.620000000000001,-0.44216974436921086,0.360261892484404,13.160628048186565,0.0792196606224227,0.18247605974230385,0.0,-1.174349678109831,0.7666573944281252,3.9089217366667683,0.040038211686211994,0.19357456443802737,0.0,494.1458702792446,495.22752603857026,493.5397507858698,494.4372253035206
1.680000000000001,-0.5162566683175533,0.40779491525199374,13.396815587630801,0.08217583711921606,0.19420548353220202,0.0,-1.2962828523483507,0.8179878987144721,3.9634566577786887,0.06324088518150389,0.19906482604846754,0.0,441.3369513709328,441.8274484655913,442.9133671693191,444.81913090638034
1.740000000000001,-0.5984645449861483,0.4587030818453514,13.639103700223664,0.08574979142705264,0.2062328605756596,0.0,-1.4451683180936454,0.8792687034241707,4.111832689482843,0.0509633052692321,0.20309902895682813,0.0,472.2681176912007,472.6159221081208,474.4764325863617,473.5350691827208
1.8000000000000012,-0.6901070173151348,0.5134522760424194,13.89132062634432,0.0888941730280699,0.2183165084028751,0.0,-1.6108028316563832,0.9459497988922504,4.294206510782827,0.055145675943733624,0.19775213776662143,0.0,486.78922830567285,486.4248042843202,484.07864785613015,484.39482670241097
